"age","anxi","artgluctot","attachphone","avoid","cbt","csi","DEQ","DIDF","draw","eatdrink","endtime","eng","EOT","exercise","filter_.","german","gluctot","health","heightm","home","humid","id","langfamily","mand","meds","mintemp","monog","norweg","nostalgia","nwsize","onlineid","pol","portuguese","romantic","seconds","selfc","serb","sex","sexpref","sinod","smoke","socialembedded","spanish","stress","turk","urald","weight"
1992,-1.32394753366808,0,3.33333333333333,-1.42257546149814,35.45,6,51.75,1.90909090909091,0.522723946720362,1,"8:53:45",1,2.8,2,1,0,0,4,1.63,4.22222222222222,86,836,1,0,2,0,7,0,5.16666666666667,15,2.81818181818182,0,0,1,32025,3.15384615384615,0,2,1,0,2,2,0,2.28571428571429,0,0,55
1995,0.265061985221972,0,2.88888888888889,0.0228745960021737,36.1,8,47.394393920898,3.18181818181818,0.526083034928888,1,"20:34:34",0,2.2,2,1,1,2,3,1.63,4.33333333333333,88,838,1,0,1,-2,7,0,6,35,2.90909090909091,0,0,1,74074,3,0,2,1,0,2,2,0,2.71428571428571,0,0,59
1988,0.791743702586391,0,3.33333333333333,0.237905009638225,36.55,6,51.75,3.09090909090909,0.52707497915253,1,"9:15:33",1,2,2,0,0,0,1,1.85,1.77777777777778,86,840,1,0,1,0,7,0,6.5,12,2.45454545454545,0,0,2,33333,1.84615384615385,0,1,1,0,2,0,0,3.85714285714286,0,0,84
1995,0.280877768329264,5,3.66666666666667,-0.202964272147075,36.25,6,1.2931060791016,2.63636363636364,0.528781014960259,1,"11:10:27",1,2.8,2,0,0,0,4,1.55,4.66666666666667,71,844,1,0,2,26,6,0,4.66666666666667,19,2.72727272727273,0,0,2,40227,2.76923076923077,0,2,1,0,2,3,0,3.5,0,0,52
1996,0.344053248262627,0,2,1.04340727920313,36.75,9,30.580093383789,1.72727272727273,0.530604143161327,1,"10:51:07",0,2,2,0,0,0,4,1.58,2.66666666666667,78,846,3,1,2,17,7,0,3.33333333333333,21,1.81818181818182,0,0,2,39067,3.69230769230769,0,2,1,1,2,1,0,1.57142857142857,0,0,48.8
1994,-0.273445395559093,0,4.33333333333333,-0.591159776873729,36.7238888888889,7,37.557693481445,2.54545454545455,0.530944017227739,1,"11:00:25",1,2.4,2,1,0,0,4,1.5748,5,74,848,1,0,2,16.6666666666667,7,0,4.66666666666667,21,3.81818181818182,0,0,1,39625,2.92307692307692,0,2,1,0,2,1,0,3,0,0,59.0909090909091
1995,-1.25273293971663,0,1.77777777777778,-0.707684328266947,36.1944444444444,5,34.4329071,1.81818181818182,0.531609109602869,1,"11:16:00",1,2.2,2,0,0,0,2,1.651,5,81,850,1,0,1,12.2222222222222,4,0,4.5,24,1.54545454545455,0,0,2,40560,4.07692307692308,0,2,1,0,2,3,0,2.07142857142857,0,0,68.1818181818182
1980,0.449172603750061,0,2.33333333333333,0.380826742068637,36.75,6,47.351593017578,2.27272727272727,0.532347378320992,1,"11:27:16",0,2.2,2,0,1,3,2,1.72,3.88888888888889,76,854,1,0,1,4,7,0,3.66666666666667,6,1.72727272727273,0,0,2,41236,3.07692307692308,0,2,1,0,2,0,0,2.85714285714286,0,0,62
1996,-0.251981509010439,8,3.66666666666667,0.196008684687106,35.55,8,44.818603515625,3.81818181818182,0.534702802542597,1,"10:45:05",0,2.2,2,1,0,8,4,1.7,4.44444444444444,44,856,1,0,3,12,7,0,3.5,29,3.09090909090909,0,0,1,38705,3.38461538461538,1,2,1,0,2,5,0,2.85714285714286,0,0,58
1991,-0.762980159321452,0,3,-1.06862532078762,36.5,10,30.580093383789,2.27272727272727,0.537017237395048,1,"11:03:09",0,1.8,2,1,0,2,2,1.63,4,78,860,3,1,2,17,7,0,5.16666666666667,24,2.54545454545455,0,0,1,39789,3.38461538461538,0,2,1,1,2,2,0,2.85714285714286,0,0,52
1996,-0.173462230228484,24,2.77777777777778,0.683859799626313,35.7,8,59.912704467773,2.81818181818182,0.538247865159065,1,"9:44:31",0,3,2,1,0,14,4,1.71,4.77777777777778,70,862,1,0,2,-2,7,1,5.16666666666667,25,2.63636363636364,0,0,1,35071,2.69230769230769,0,2,1,0,2,3,0,2.21428571428571,0,0,87
1996,0.446169514837183,0,2.11111111111111,0.167011421233224,36.05,6,39.911697387695,2.72727272727273,0.538864101748914,1,"9:42:07",0,1.8,2,0,0,2,4,1.67,3.88888888888889,64,864,2,0,2,2,7,0,4.5,21,3.09090909090909,0,0,2,34927,2.92307692307692,0,2,1,0,2,3,0,3.14285714285714,1,1,53
1994,0.122952211987304,0,2.66666666666667,0.406002964683166,36.9444444444444,7,34.4329071,1.81818181818182,0.539211892522871,1,"11:21:00",1,3,2,0,0,8,4,1.9812,3.77777777777778,83,868,1,0,1,13.3333333333333,4,0,4.16666666666667,16,2.81818181818182,0,0,2,40860,3.76923076923077,0,1,1,0,2,3,0,2.57142857142857,0,0,104.545454545455
1993,-0.133729264916473,0,2.77777777777778,-0.622371177226349,36.45,10,30.580093383789,2.54545454545455,0.541134709957987,1,"11:30:34",0,2,2,1,0,12,3,1.6,3.66666666666667,72,870,3,1,2,14,7,0,2,14,3,0,0,1,41434,2.84615384615385,0,1,1,1,2,1,0,2.5,0,0,62
1996,0.197476221082139,0,2.22222222222222,-0.106997278655926,36.25,7,44.818603515625,1.81818181818182,0.547337451949716,1,"10:56:42",0,2.4,2,1,0,3,5,1.76,4.11111111111111,44,874,1,0,2,12,1,0,4.16666666666667,17,2.18181818181818,0,0,1,39402,3.23076923076923,1,2,2,0,2,2,0,2.78571428571429,0,0,60
1995,0.325680554032027,0,2.44444444444444,1.09401511934606,36.85,9,30.580093383789,2.90909090909091,0.549158575478941,1,"11:01:18",0,3,2,0,0,0,2,1.65,3.66666666666667,90,876,3,1,2,13,7,0,4.5,16,2.27272727272727,0,0,2,39678,2.30769230769231,0,2,1,1,2,1,0,3.42857142857143,0,0,53.5
1993,0.186327926223152,1,3.22222222222222,-0.737826757407921,36.15,8,59.912704467773,2.09090909090909,0.550149186048657,1,"9:57:42",0,2.4,2,1,0,1,4,1.64,4.33333333333333,70,878,1,0,2,-2,7,1,4.5,19,2.90909090909091,0,0,1,35862,3.15384615384615,0,2,1,0,2,3,0,2.78571428571429,0,0,64
1995,0.321441767491991,0,3.77777777777778,0.209367787502746,36.45,8,51.316696166992,3.18181818181818,0.552142636850476,1,"10:08:52",0,2.6,2,1,1,6,3,1.77,3.55555555555556,49,880,1,0,2,15,7,0,3.5,25,3.90909090909091,0,0,1,36532,2.92307692307692,0,2,1,0,2,3,0,3.64285714285714,0,0,62
1958,0.132624976210378,0,1.44444444444444,1.75549415574577,36.8,6,51.266693115234,3.45454545454545,0.554511857684702,1,"11:02:07",0,1.8,2,0,1,0,3,1.72,4.22222222222222,89,882,1,0,1,9,5,0,5.33333333333333,18,1.81818181818182,0,0,2,39727,2.76923076923077,0,2,1,0,2,1,0,3.14285714285714,0,0,75
1995,-1.05631478741376,0,1.33333333333333,-1.26358288005036,36.5555555555556,9,37.552200317383,1.81818181818182,0.55711607914418,1,"9:38:49",1,2,2,1,0,1,5,1.4986,4.66666666666667,81,884,1,0,2,14.4444444444444,6,0,2.16666666666667,17,1.27272727272727,0,0,1,34729,4.92307692307692,0,2,1,0,2,2,0,3.57142857142857,0,0,57.2727272727273
1991,0.532180580000446,4,2.88888888888889,0.387554612907225,35.9,8,54.350006103516,3,0.557785099837929,1,"17:56:47",0,2.4,2,1,0,13,3,1.65,3,85,886,1,0,2,3,4,0,4.6,26,3,1,0,1,64607,3.07692307692308,0,2,1,0,1,2,0,3.07142857142857,0,0,57
1990,-0.156671681491022,0,3.33333333333333,-1.37698423363338,36,6,1.2931060791016,2.36363636363636,0.558637791778892,1,"10:59:53",1,2.2,2,1,0,4,3,1.68,4.66666666666667,70,888,1,0,2,27,5,0,6.33333333333333,15,2.90909090909091,0,0,1,39593,2.84615384615385,0,1,1,0,2,3,0,3.21428571428571,0,0,65
1994,0.346650093643658,0,3.11111111111111,0.246658505595167,36.8,7,51.75,2.90909090909091,0.559355357196182,1,"8:22:30",1,3,2,0,0,0,4,1.6002,3.44444444444444,86,890,1,0,2,0,6,0,3.66666666666667,19,2.81818181818182,0,0,2,30150,3.53846153846154,0,2,1,0,2,2,0,2.78571428571429,0,0,65
1978,-0.580673896918911,0,3,-0.780262248329547,36.55,6,47.560302734375,2.36363636363636,0.55984096089378,1,"10:55:02",0,2,2,1,1,27,5,1.73,4,59,892,1,0,2,2,6,0,2.16666666666667,20,2.90909090909091,0,0,1,39302,3.15384615384615,0,2,1,0,2,1,0,2.57142857142857,0,0,69
1991,-1.15004362210152,0,2.22222222222222,-0.696083346927328,35.95,7,51.308303833008,1.81818181818182,0.560955509077758,1,"10:34:06",0,1.4,2,1,1,2,4,1.73,3.33333333333333,54,894,1,0,2,1,6,0,3.83333333333333,11,1.81818181818182,0,0,1,38046,3.46153846153846,0,2,1,0,2,2,0,2,0,0,62
1995,1.94623437628329,1,3,-0.756441069474448,37.05,6,1.2931060791016,4.18181818181818,0.564215548802167,1,"10:05:16",1,2,2,1,0,11,2,1.53,4.77777777777778,71,898,1,0,2,26,7,0,6.66666666666667,12,2.27272727272727,0,0,1,36316,1.76923076923077,0,2,1,0,2,1,0,3.35714285714286,0,0,60
1995,0.216441752760919,0,3.33333333333333,0.699779881309472,36.2,8,30.580093383789,2.63636363636364,0.565565231256187,1,"21:54:35",0,2.8,2,0,0,2,2,1.58,4,86,900,3,1,2,19,1,0,4.16666666666667,28,3.81818181818182,0,0,2,78875,2.38461538461538,0,2,1,1,2,3,0,3,0,0,50
1994,-0.708952957234873,0,3.22222222222222,0.651402276539609,35.55,5,51.316696166992,2.54545454545455,0.56915753800422,1,"9:21:45",0,3,2,0,1,0,2,1.85,4.77777777777778,78,904,1,0,2,8,4,0,4.16666666666667,13,2.81818181818182,0,0,2,33705,1.46153846153846,0,1,1,0,2,2,0,3.35714285714286,0,0,85
1994,-0.821556834945825,0,3.44444444444444,-0.465866081972194,36.3611111111111,9,37.552200317383,2,0.572341862600297,1,"10:55:11",1,2.8,2,1,0,0,5,1.7272,4.22222222222222,81,908,1,0,2,14.4444444444444,7,0,3,25,2.45454545454545,0,0,1,39311,3.46153846153846,0,2,1,0,2,3,0,2.35714285714286,0,0,65.9090909090909
1994,-0.362769569443553,26,2.33333333333333,0.768612336595665,36.1,8,51.63330078125,1.63636363636364,0.574562247376889,1,"11:11:23",0,2,2,0,0,42,4,1.63,3.88888888888889,57,912,1,0,2,1,6,0,1.2,11,2.36363636363636,1,0,2,40283,3.07692307692308,0,2,3,0,2,2,0,2.42857142857143,0,0,52
1989,-0.362741562760319,0,2.66666666666667,-0.353237460261651,36.45,7,40.754501342773,1.81818181818182,0.575540950987488,1,"11:12:04",0,1.6,2,1,0,2,3,1.63,3.88888888888889,21,914,1,0,2,13,7,0,5.6,10,2.90909090909091,0,0,1,40324,3.15384615384615,0,2,1,0,1,0,1,3,0,0,44
1992,-0.338294364401343,0,3,-0.565274528971526,36.15,7,51.75,2.72727272727273,0.577189929317683,1,"7:42:54",1,2.2,2,1,0,0,3,1.7526,3.33333333333333,74,916,1,0,2,2.77777777777778,7,0,4.5,12,3,0,0,1,27774,2.46153846153846,0,2,1,0,2,1,0,2.57142857142857,0,0,63.6363636363636
1993,0.710192271385587,0,3.33333333333333,0.557211749377144,36.2,7,48.283294677734,2.90909090909091,0.577634999062866,1,"10:14:03",0,2.4,2,0,1,0,3,1.63,4.22222222222222,78,918,1,0,2,6,7,0,4.33333333333333,16,3.27272727272727,0,0,2,36843,3.30769230769231,0,2,1,0,2,3,0,2.64285714285714,0,0,52
1985,0.0813176742123789,0,3,-0.102672519702384,35.65,6,51.75,2.27272727272727,0.57813325850293,1,"8:08:50",1,3.2,2,0,0,1,3,1.75,3.22222222222222,89,920,1,0,2,-1.66666666666667,5,0,5,17,3.18181818181818,0,0,2,29330,2.84615384615385,0,1,1,0,2,2,0,3.07142857142857,0,0,63
1959,-0.421708889891758,0,2,-0.789858129491723,38.4,6,50.15739440918,1,0.579074793495238,1,"20:54:25",0,1,2,1,1,0,4,1.86,3.77777777777778,86,922,1,0,2,0,7,0,5.5,23,1.72727272727273,0,0,1,75265,3.30769230769231,0,1,1,0,2,3,0,3,0,0,110
1993,-0.642410439384932,1,2.11111111111111,-0.222653402955083,36.4,9,30.580093383789,2.18181818181818,0.58123930869624,1,"11:17:52",0,2.2,2,1,0,3,4,1.62,5,71,926,3,1,2,14,7,0,5.16666666666667,21,2.90909090909091,0,0,1,40672,3.76923076923077,0,2,1,1,2,1,0,2.85714285714286,0,0,51.5
1989,0.0630749699744816,0,3.33333333333333,0.143662314220643,35.4,6,51.75,2.63636363636364,0.581852567382157,1,"8:16:01",1,2.4,1,1,0,5,3,1.778,3.44444444444444,74,928,1,0,1,2.77777777777778,4,0,4,9,3,0,0,1,29761,3.23076923076923,0,1,1,0,1,1,0,2.92857142857143,0,0,77.2727272727273
1959,1.29632675156331,0,2,0.934233262100453,36.2,5,49.897201538086,4.27272727272727,0.58406724082306,1,"11:27:29",0,2.6,2,0,1,7,2,1.78,3,68,930,1,0,2,10,5,0,4.83333333333333,8,2.72727272727273,0,0,2,41249,2.38461538461538,0,1,1,0,2,1,0,3.64285714285714,0,0,90
1993,-0.580122532109041,0,3.55555555555556,-1.25471855598763,35.6,7,1.2931060791016,3,0.58603281294927,1,"10:16:06",1,2.6,2,1,0,0,4,1.74,5,70,932,1,0,2,27,7,0,3.83333333333333,16,2.63636363636364,0,0,1,36966,2.69230769230769,0,1,1,0,1,2,0,2.92857142857143,0,0,78
1996,-0.4279727751919,0,3,-0.142691191487651,36.6,7,48.776000976562,2,0.586900508962572,1,"11:58:44",0,2.4,2,1,1,1,4,1.68,3.22222222222222,72,934,1,0,2,6,6,0,3,18,1.90909090909091,0,0,1,43124,3.53846153846154,0,2,1,0,2,2,0,2.42857142857143,0,0,61
1996,-0.402175196569886,0,4,-0.695423884631784,36.75,9,30.580093383789,2.81818181818182,0.587291999254376,1,"10:46:21",0,2,2,0,0,0,2,1.58,4.66666666666667,74,936,3,1,2,16,1,0,6,23,3.81818181818182,0,0,2,38781,3.07692307692308,0,2,1,1,2,2,0,2.92857142857143,0,0,46
1993,0.391473959016378,5,3.33333333333333,-0.485617804939519,36.6,8,52.233306884766,2.54545454545455,0.588665692135692,1,"11:04:21",0,2,2,1,0,12,2,1.79,2.77777777777778,68,938,1,0,2,0,7,0,4,16,3.27272727272727,1,0,1,39861,1.53846153846154,0,2,3,0,2,2,0,3.28571428571429,0,0,65
1996,0.98581329448291,0,4.22222222222222,0.0156169512841134,35.8,6,39.911697387695,2,0.589365183375776,1,"9:54:40",0,2,2,0,0,5,4,1.7,3.66666666666667,70,940,2,0,2,3,5,0,6.33333333333333,15,3.72727272727273,0,0,2,35680,2.07692307692308,0,2,1,0,1,3,0,3.57142857142857,1,1,54
1995,0.0230199450472365,2,3.22222222222222,-0.762639388879029,36.6,9,50.316696166992,2.54545454545455,0.590734678786248,1,"9:59:04",0,2,2,1,0,10,3,1.68,4.77777777777778,86,942,1,0,2,-1,5,0,4.8,27,3.36363636363636,1,0,1,35944,3.92307692307692,0,2,1,0,2,4,0,2.92857142857143,0,0,60
1989,-0.408873794364873,0,3.33333333333333,-0.225245566169955,36.3,9,39.928894042969,2.36363636363636,0.592127594165504,1,"10:40:25",0,2.2,2,1,0,0,3,1.78,4,22,944,3,1,2,8,5,0,6,22,3.54545454545455,0,0,1,38425,3.84615384615385,0,1,1,1,2,2,0,3.21428571428571,0,0,65
1975,-0.585311583623561,4,3.77777777777778,-1.28306130207956,36.9,9,52.25,1.63636363636364,0.594323195982724,1,"10:27:20",0,1.8,2,1,0,18,4,1.65,5,68,946,1,0,2,0,7,0,6.6,35,3.63636363636364,1,0,1,37640,2.84615384615385,0,2,1,0,2,3,0,2.57142857142857,0,0,54.8
1996,0.0394248814840561,2,2.44444444444444,0.303086629789098,36.05,7,44.818603515625,3.72727272727273,0.594728905241936,1,"11:31:20",0,2,2,0,0,2,3,1.7,4.44444444444444,70,948,1,0,2,1,1,0,4.5,21,3.63636363636364,0,0,2,41480,3.84615384615385,1,2,1,0,2,3,0,2.5,0,0,54
1995,0.0676947663963059,0,4.22222222222222,-0.448185791964681,36.45,7,39.911697387695,3.09090909090909,0.598956134635955,1,"10:53:02",0,2.2,2,1,0,4,3,1.64,4.33333333333333,69,952,2,0,2,6,7,0,6.16666666666667,18,3.27272727272727,0,0,1,39182,2.38461538461538,0,2,1,0,2,2,0,3.64285714285714,1,1,61
1995,-0.135899377599302,0,2.77777777777778,-0.423883029633296,35.6,6,51.75,2.36363636363636,0.601240320596844,2,"8:33:50",1,2.6,2,0,0,4,3,1.7,3.77777777777778,74,954,1,0,2,2.77777777777778,5,0,5,20,2.63636363636364,0,0,2,30830,3.38461538461538,0,1,1,0,2,2,0,2.85714285714286,0,0,60
1995,-0.072624880820936,0,2.77777777777778,-0.160841397311559,36.9,9,30.580093383789,2,0.602442842442542,1,"10:42:58",0,2.2,2,0,0,0.5,4,1.65,3.88888888888889,74,956,3,1,2,16,4,0,4.33333333333333,21,2.54545454545455,0,0,2,38578,3.30769230769231,0,1,1,1,2,1,0,2.5,0,0,65
1994,0.182775100410283,0,3.88888888888889,0.655265749794623,36.1,6,1.2931060791016,2.81818181818182,0.603414816781878,1,"10:57:28",1,1.8,2,0,0,0,2,1.8,4.66666666666667,70,958,1,0,2,27,4,0,5.33333333333333,12,4,0,0,2,39448,2,0,1,1,0,2,2,0,2.42857142857143,0,0,70
1994,-0.317338962649164,0,2.11111111111111,0.576751414903187,36.7,9,31.45930480957,2.63636363636364,0.605020487681031,1,"11:14:29",0,2.2,2,0,0,0,3,1.68,4.33333333333333,70,960,3,1,2,14,7,0,3,19,1.63636363636364,0,0,2,40469,3.07692307692308,0,2,1,1,2,1,0,2.57142857142857,0,0,55
1993,0.145605132334317,5,3.33333333333333,0.730077588816769,36.45,9,30.666702270508,3.36363636363636,0.607482522726059,1,"11:57:30",0,2.8,2,0,0,3,2,1.67,4,89,962,3,1,2,16,7,0,6.16666666666667,24,3.09090909090909,0,0,2,43050,2.84615384615385,0,1,1,1,2,0,0,3,0,0,56
1981,-0.0148868135339212,0,1.55555555555556,-0.214560894460369,37.1,9,52.25,2.72727272727273,0.609928578138351,1,"11:21:23",0,2.4,2,1,0,5,3,1.77,3.66666666666667,70,966,1,0,1,4,4,0,3,20,1.27272727272727,1,0,1,40883,3.23076923076923,0,2,1,0,2,2,0,2.5,0,0,60
1988,-0.959034484093558,0,3.77777777777778,-1.02734824594961,36.4,7,39.911697387695,2.81818181818182,0.610856435261667,1,"10:57:55",0,2.2,2,1,0,0,4,1.7,4.77777777777778,66,970,2,0,1,4,7,0,5.83333333333333,26,3.27272727272727,0,0,1,39475,3.76923076923077,0,2,1,0,2,1,0,2.64285714285714,1,1,63
1995,0.242020469998793,5,3.55555555555556,-0.725181009320586,36.7,8,52.416702270508,4,0.612542985472828,1,"11:03:24",0,1.8,2,1,0,11,3,1.59,5,87,974,1,0,2,2,7,0,4,11,2.72727272727273,1,0,1,39804,3.15384615384615,0,2,1,0,2,1,0,3.28571428571429,0,0,58
1997,-0.15291348255909,0,4.22222222222222,-0.407244231904835,36.9722222222222,6,34.4329071,2,0.6160623957403,1,"11:22:00",1,2.2,2,0,0,3,3,1.8288,4.55555555555556,76,980,1,0,1,10,4,0,5.33333333333333,25,3.54545454545455,0,0,2,40920,3.23076923076923,0,1,4,0,2,3,0,2.5,0,0,58.6363636363636
1978,-0.665722400399604,10,1.44444444444444,0.208935702248971,36.6,11,54.360794067383,1.54545454545455,0.617804895620793,1,"11:15:02",0,3,2,1,0,0,5,1.7,4,81,982,1,0,2,1,7,0,1.2,45,1.45454545454545,1,0,1,40502,3.61538461538462,0,2,1,0,2,4,0,2.07142857142857,0,0,55
1973,0.685273232021842,0,1.66666666666667,0.218019947063206,36.95,6,44.818603515625,2.18181818181818,0.62033660011366,1,"11:16:45",0,1.8,2,0,0,0,1,1.73,4.77777777777778,88,984,1,0,2,9,6,0,5,24,2.18181818181818,0,0,2,40605,2.53846153846154,1,2,1,0,2,2,0,3.07142857142857,0,0,75
1996,-0.441070477040746,2,1.66666666666667,0.356619242363336,36.665,9,51.36669921875,2.54545454545455,0.622520168311894,1,"9:55:26",0,2.6,2,1,1,3,3,1.7,4.44444444444444,65,988,1,0,2,-2,7,0,5.33333333333333,20,2.27272727272727,0,0,1,35726,3,0,2,1,0,1,2,0,2.92857142857143,0,0,65
1996,-1.05817421732663,0,3.11111111111111,-0.781771802416791,36.9,6,1.2931060791016,2.27272727272727,0.625109630636871,1,"9:22:45",1,2,2,1,0,2,3,1.6,4,71,992,1,0,2,26,6,0,4.33333333333333,19,3.09090909090909,0,0,1,33765,3.38461538461538,0,2,1,0,2,3,0,3.14285714285714,0,0,45
1993,0.356301405829472,0,2.44444444444444,-0.555053673356804,36.4,9,30.580093383789,1.81818181818182,0.629475057590753,1,"11:11:01",0,2.6,2,0,0,1.3,4,1.7,4.33333333333333,74,996,3,1,2,16,1,0,5,20,1.54545454545455,0,0,2,40261,3.53846153846154,0,1,1,1,2,2,0,2.14285714285714,0,0,60
1995,0.195580910858377,24,2.55555555555556,0.432232626730318,36.35,9,30.666702270508,2.90909090909091,0.635929151438177,1,"10:58:31",0,2.6,2,0,0,38,4,1.8,5,91,998,3,1,2,13,7,0,6.33333333333333,36,1,0,0,2,39511,2.61538461538462,0,1,1,1,2,2,0,3.71428571428571,0,0,69
1995,0.122629325074577,0,1.33333333333333,0.0896965832067755,36.5,6,44.818603515625,2.36363636363636,0.638217546511441,1,"13:21:45",0,2.4,2,0,0,4,4,1.75,3.88888888888889,44,1000,1,0,2,12,7,0,4,20,1.63636363636364,0,0,2,48105,3.07692307692308,1,2,3,0,2,3,0,2.71428571428571,0,0,75
1991,0.213904933020369,0,2.66666666666667,0.157021655939852,36.1,7,51.75,2.18181818181818,0.641131155192852,1,"8:55:21",1,2.4,2,0,0,2,3,1.54,2.77777777777778,71,1002,1,0,2,1.66666666666667,2,0,2.66666666666667,26,2.81818181818182,0,0,2,32121,3.07692307692308,0,2,3,0,2,1,0,3.07142857142857,0,0,48
1991,0.85435830218497,0,2.55555555555556,0.00245863860374956,36.3,7,44.818603515625,2.45454545454545,0.64291523443535,1,"11:07:10",0,2.8,2,1,0,0,5,1.83,3.11111111111111,88,1004,1,0,2,9,7,0,4.66666666666667,27,2.63636363636364,0,0,1,40030,3.53846153846154,1,1,1,0,2,2,0,2.07142857142857,0,0,80
1993,-0.751811052975622,0,2.77777777777778,-0.202468809647108,36.75,9,39.928894042969,2,0.643444840796292,1,"9:42:15",0,2.6,2,0,0,4,3,1.62,4.77777777777778,22,1006,3,1,2,8,5,0,7,28,2,0,0,2,34935,3.46153846153846,0,2,1,1,2,3,0,2.5,0,0,58
1992,-0.441135336322712,0,1,-0.918336693906617,36.7,6,55.699996948242,2.27272727272727,0.643965856172144,1,"10:45:53",0,2.8,2,1,1,0,2,1.7,4.33333333333333,87,1008,1,0,2,1,7,0,2.33333333333333,8,1,0,0,1,38753,3.46153846153846,0,2,1,0,2,1,0,2,0,0,63
1996,0.17462625271238,0,2.77777777777778,-0.0512013499389754,36.9,8,52.25,2,0.644696067087352,1,"10:57:19",0,1.4,2,1,0,40,4,1.55,4.77777777777778,75,1010,1,0,2,0,7,0,5.6,19,3,1,0,1,39439,3.46153846153846,0,2,1,0,2,2,0,3.28571428571429,0,0,43
1996,-0.146082607324487,0,3,0.394053668017238,37.2,7,44.818603515625,2.63636363636364,0.645609229803085,1,"10:25:59",0,2.6,2,1,0,3,4,1.67,4.22222222222222,61,1012,1,0,1,1,2,0,3.16666666666667,15,3.18181818181818,0,0,1,37559,2.84615384615385,1,2,1,0,2,2,0,3.71428571428571,0,0,67
1995,0.846459781977624,0,1.22222222222222,0.195419502604687,36.5,6,38.716705322266,1.54545454545455,0.646109141875058,1,"11:31:12",0,1.8,2,1,0,3,4,1.65,5,42,1014,1,0,2,13,4,0,6.83333333333333,12,1.90909090909091,0,1,1,41472,4.07692307692308,0,1,1,0,1,1,0,3.07142857142857,0,0,70
1994,0.571508073173667,0,4,0.503765519872312,36.5,8,38.320495605469,3.36363636363636,0.646765663288534,1,"9:56:47",1,1.8,2,0,0,3,3,1.524,4.22222222222222,91,1016,1,0,2,14.4444444444444,7,0,6.16666666666667,21,3.36363636363636,0,0,2,35807,4.23076923076923,0,2,1,0,2,3,0,2.85714285714286,0,0,56.8181818181818
1994,0.694022501081221,0,2.44444444444444,-0.189187600015093,36.55,9,51,2.18181818181818,0.648541159462184,1,"9:39:53",0,2,2,1,1,3,3,1.69,3.66666666666667,53,1018,1,0,2,12,4,0,5.66666666666667,17,2.90909090909091,0,0,1,34793,2.84615384615385,0,2,1,0,1,2,0,3.57142857142857,0,0,70
1994,0.450152937798473,0,3.33333333333333,0.37265993933414,36.6,9,30.580093383789,2.63636363636364,0.651427285280079,1,"10:43:00",0,2.4,2,0,0,0,3,1.56,3.55555555555556,71,1020,3,1,2,16,3,0,5,11,3.09090909090909,0,0,2,38580,3.23076923076923,0,2,3,1,2,0,0,2.85714285714286,0,0,51
1995,-0.634874031995697,0,3.33333333333333,-0.5847272506823,36.3066666666667,7,37.552200317383,3.09090909090909,0.651870129164308,1,"9:40:25",1,2.4,2,1,0,2,4,1.6256,4,94,1022,1,0,2,13.3333333333333,7,0,5,21,3.18181818181818,0,0,1,34825,3.61538461538462,0,2,3,0,2,3,0,2.42857142857143,0,0,59.0909090909091
1989,-0.417137909877812,0,2.88888888888889,-0.271741965116399,36.5,7,40.908294677734,2,0.653860547114164,1,"11:02:02",0,1.4,2,1,0,0,2,1.63,4.22222222222222,67,1024,1,0,2,8,7,0,5.8,11,4.27272727272727,0,0,1,39722,3.30769230769231,0,2,1,0,1,0,1,3.35714285714286,0,0,44
1987,0.61508064637783,10,3,0.257243473133334,35.65,6,47.360595703125,3,0.655186036136001,1,"9:02:02",0,2.8,2,0,1,55,4,1.85,4.22222222222222,64,1026,1,0,2,1,5,0,4.16666666666667,26,3.09090909090909,0,0,2,32522,2.92307692307692,0,1,1,0,2,1,0,2.71428571428571,0,0,91
1996,0.152428288636454,0,4.66666666666667,1.18691608786339,36.55,6,39.911697387695,3.54545454545455,0.656588367186487,1,"11:04:47",0,2,2,0,0,3,4,1.64,3.22222222222222,64,1028,2,0,1,6,6,0,6.16666666666667,13,4.18181818181818,0,0,2,39887,2.84615384615385,0,2,3,0,1,2,0,3.14285714285714,1,1,54
1995,-0.913486091532299,0,3.44444444444444,-0.670360711730747,36.45,9,23.11669921875,2.36363636363636,0.658236477058381,1,"11:07:14",0,2.6,2,0,0,0,4,1.66,5,72,1030,3,1,2,14,7,0,5.83333333333333,24,3,0,0,2,40034,3.53846153846154,0,1,1,1,2,1,0,2.78571428571429,0,0,53
1993,-1.2784430983365,0,2.55555555555556,-1.01693287318864,36.7,7,1.2931060791016,1.54545454545455,0.659641162492335,1,"10:35:40",1,2.6,2,1,0,0,3,1.8,4.77777777777778,71,1032,1,0,2,26,5,0,5.66666666666667,17,2.54545454545455,0,0,1,38140,2.30769230769231,0,1,1,0,1,2,0,2.64285714285714,0,0,67
1991,-0.679240517708867,0,3.22222222222222,-0.665483119355629,36.5,7,51.75,2.18181818181818,0.661838880274445,1,"9:00:54",1,2.8,2,1,0,0,4,1.7018,4.44444444444444,86,1034,1,0,2,0,7,0,6,19,2.90909090909091,0,0,1,32454,4,0,2,1,0,2,3,0,2.42857142857143,0,0,53
